AFA,AFA,2001-07-28 08:43:00,602286
TRL,TRL,2014-11-25 04:50:00,519590
TMM,TMM,2001-02-11 07:11:00,167028
USD,USD,2009-10-30 02:18:00,356463
AUD,AUD,2001-02-07 10:37:00,174687
UGX,UGX,2008-02-05 13:00:00,791316
UAH,UAH,2016-07-26 19:58:00,329602
AED,AED,2004-05-19 14:42:00,410491
GBP,GBP,2004-02-27 04:11:00,886825
USD,USD,2014-04-23 12:33:00,817973
USD,USD,2012-07-16 01:40:00,331515
UYU,UYU,2006-09-09 07:53:00,589197
UZS,UZS,2014-08-14 07:20:00,300653
VUV,VUV,2018-01-08 07:29:00,575428
VEB,VEB,2006-01-11 04:09:00,284183
VND,VND,2012-09-17 11:52:00,358061
USD,USD,2009-11-12 19:19:00,256251
USD,USD,2000-11-08 11:25:00,436480
XPF,XPF,2017-08-11 09:33:00,138120
MAD,MAD,2019-03-14 15:06:00,528450
YER,YER,2015-12-15 14:23:00,742200
YUN,YUN,2001-03-15 02:31:00,425421
ZRN,ZRN,2002-11-07 12:30:00,707273
ZMK,ZMK,2013-01-23 16:47:00,967013
WWW,WWW,2007-08-07 03:11:00,174845
PEN,PEN,2019-11-28 06:30:00,45856
PHP,PHP,2017-02-09 18:47:00,566119
NZD,NZD,2000-08-18 17:54:00,376103
PLN,PLN,2011-04-14 10:25:00,681652
PTE,PTE,2008-05-10 14:05:00,619791
USD,USD,2011-01-17 20:14:00,293047
QAR,QAR,2006-09-25 17:08:00,597921
FRF,FRF,2018-03-23 14:54:00,327456
ROL,ROL,2009-04-09 04:39:00,267060
RUR,RUR,2011-06-05 20:06:00,797477
RWF,RWF,2014-08-12 07:09:00,908113
XCD,XCD,2007-04-08 07:03:00,464510
FRF,FRF,2000-07-11 23:34:00,533907
XCD,XCD,2008-10-02 18:45:00,664990
XCD,XCD,2002-02-24 09:17:00,494977
SHP,SHP,2016-07-15 05:27:00,500616
WST,WST,2009-11-10 21:06:00,459862
ITL,ITL,2003-08-14 02:26:00,619324
STD,STD,2009-09-24 16:27:00,922452
SAR,SAR,2009-11-10 04:34:00,711879
XOF,XOF,2006-06-16 16:32:00,205369
SCR,SCR,2000-04-05 04:13:00,469521
SLL,SLL,2001-07-16 14:31:00,160031
SGD,SGD,2012-05-30 08:21:00,914700
SKK,SKK,2000-11-01 13:53:00,466202
SIT,SIT,2006-03-06 10:43:00,693545
SBD,SBD,2010-07-19 18:00:00,491068
SOS,SOS,2001-10-10 03:17:00,59508
ZAR,ZAR,2000-08-05 16:29:00,213273
ESP,ESP,2009-03-27 15:28:00,536924
LKR,LKR,2011-12-02 00:13:00,429958
SDP,SDP,2014-11-17 04:42:00,914738
SRG,SRG,2012-11-12 02:29:00,991299
NOK,NOK,2018-11-05 04:31:00,827966
SZL,SZL,2007-01-12 22:58:00,522092
SEK,SEK,2013-12-07 06:22:00,902148
CHF,CHF,2007-09-07 00:34:00,583899
SYP,SYP,2018-12-08 00:24:00,645924
TWD,TWD,2019-02-04 21:12:00,648675
TJR,TJR,2008-04-17 06:27:00,767882
TZS,TZS,2019-08-11 09:33:00,299913
THB,THB,2012-07-15 06:51:00,766621
XOF,XOF,2000-06-07 21:47:00,617520
NZD,NZD,2000-09-18 14:01:00,343575
TOP,TOP,2009-02-11 17:18:00,467603
TTD,TTD,2009-08-04 08:02:00,570116
TND,TND,2004-04-08 13:46:00,171927
TRL,TRL,2019-12-26 15:53:00,470950
TMM,TMM,2007-11-27 01:22:00,799805
USD,USD,2016-08-25 03:25:00,698978
AUD,AUD,2018-05-17 18:37:00,773956
UGX,UGX,2002-09-24 04:49:00,693728
UAH,UAH,2005-02-07 16:59:00,137717
AED,AED,2000-04-23 10:31:00,94974
GBP,GBP,2012-07-17 11:17:00,480355
USD,USD,2009-04-17 14:56:00,439373
USD,USD,2014-02-13 07:04:00,845719
UYU,UYU,2001-01-26 10:39:00,602287
UZS,UZS,2013-09-25 01:17:00,840091
VUV,VUV,2002-05-16 00:33:00,769915
VEB,VEB,2017-03-09 19:55:00,996657
VND,VND,2000-01-31 09:46:00,584075
USD,USD,2013-10-12 16:03:00,922610
USD,USD,2008-09-17 22:20:00,332904
XPF,XPF,2008-08-12 17:26:00,873859
MAD,MAD,2000-02-05 03:35:00,290156
YER,YER,2003-02-22 22:18:00,199255
YUN,YUN,2019-05-07 08:27:00,764506
ZRN,ZRN,2012-02-04 01:34:00,783053
ZMK,ZMK,2007-06-15 01:25:00,631823
WWW,WWW,2005-03-12 02:17:00,566966
PEN,PEN,2009-06-06 13:26:00,61275
PHP,PHP,2013-03-10 17:26:00,435437
NZD,NZD,2001-01-12 23:38:00,418807
PLN,PLN,2008-06-05 11:14:00,538141
PTE,PTE,2012-12-29 06:24:00,249433
USD,USD,2003-08-12 13:47:00,701763
QAR,QAR,2005-10-11 15:55:00,942312
FRF,FRF,2000-07-29 02:10:00,380937
ROL,ROL,2011-04-18 18:21:00,387755
RUR,RUR,2016-05-24 02:04:00,793678
RWF,RWF,2011-08-08 13:52:00,942333
XCD,XCD,2008-12-08 00:35:00,306343
FRF,FRF,2018-01-29 20:17:00,631357
XCD,XCD,2006-03-27 04:31:00,795110
XCD,XCD,2013-03-27 12:56:00,824534
SHP,SHP,2002-05-30 12:30:00,886818
WST,WST,2019-08-20 13:09:00,525385
ITL,ITL,2019-08-24 23:30:00,406001
STD,STD,2006-09-08 08:26:00,78833
SAR,SAR,2010-11-03 00:41:00,219249
XOF,XOF,2012-06-17 22:22:00,989266
SCR,SCR,2002-12-08 11:38:00,406881
SLL,SLL,2016-05-18 23:40:00,515530
SGD,SGD,2016-03-18 23:16:00,180527
SKK,SKK,2008-06-04 20:11:00,169132
SIT,SIT,2012-09-28 03:20:00,661522
SBD,SBD,2003-04-16 10:18:00,649894
SOS,SOS,2002-08-15 03:45:00,552376
ZAR,ZAR,2008-08-30 14:54:00,600867
ESP,ESP,2018-04-01 06:06:00,459474
LKR,LKR,2015-04-04 13:47:00,232703
SDP,SDP,2007-09-14 09:49:00,171733
SRG,SRG,2012-09-01 08:46:00,124731
NOK,NOK,2002-09-19 21:44:00,66859
SZL,SZL,2014-07-08 00:28:00,469683
SEK,SEK,2007-06-21 01:31:00,334678
CHF,CHF,2006-04-11 03:57:00,197736
SYP,SYP,2013-11-05 16:09:00,179308
TWD,TWD,2008-06-25 00:00:00,45784
TJR,TJR,2001-04-25 05:25:00,928879
TZS,TZS,2011-01-04 08:49:00,992679
THB,THB,2004-02-08 21:03:00,940222
XOF,XOF,2013-01-05 21:19:00,274725
NZD,NZD,2010-04-09 11:37:00,901657
TOP,TOP,2003-10-20 11:39:00,935886
TTD,TTD,2003-04-05 04:28:00,29325
TND,TND,2007-03-27 18:24:00,527704
TRL,TRL,2013-09-05 07:27:00,629762
TMM,TMM,2008-04-30 03:29:00,29233
USD,USD,2001-04-07 14:55:00,607453
AUD,AUD,2015-10-15 11:56:00,228952
UGX,UGX,2007-03-14 11:37:00,835608
UAH,UAH,2007-01-05 13:36:00,471842
AED,AED,2014-09-28 06:05:00,382602
GBP,GBP,2017-09-18 17:02:00,175248
USD,USD,2004-05-14 00:39:00,606130
USD,USD,2005-11-08 21:40:00,520147
UYU,UYU,2013-03-20 06:37:00,329872
UZS,UZS,2003-12-17 23:23:00,666376
VUV,VUV,2017-01-11 06:40:00,482569
VEB,VEB,2002-07-15 09:24:00,411953
VND,VND,2015-08-03 11:19:00,107318
USD,USD,2015-04-27 16:30:00,818273
USD,USD,2015-10-03 14:55:00,954247
XPF,XPF,2011-09-20 20:33:00,735466
MAD,MAD,2004-08-10 11:38:00,213792
YER,YER,2003-07-02 11:45:00,992215
YUN,YUN,2010-02-13 16:20:00,654899
ZRN,ZRN,2000-01-02 01:33:00,589774
ZMK,ZMK,2009-12-10 13:59:00,241841
WWW,WWW,2015-12-07 14:40:00,109442
PEN,PEN,2017-05-21 21:14:00,685245
PHP,PHP,2000-11-10 07:21:00,223544
NZD,NZD,2009-06-24 05:36:00,507950
PLN,PLN,2000-09-14 19:49:00,488510
PTE,PTE,2002-10-27 07:50:00,894131
USD,USD,2008-01-30 11:47:00,764322
QAR,QAR,2001-12-17 05:43:00,124648
FRF,FRF,2011-11-04 11:40:00,682481
ROL,ROL,2003-01-14 18:20:00,876223
RUR,RUR,2005-04-10 01:30:00,733131
RWF,RWF,2013-06-19 02:35:00,648594
XCD,XCD,2015-06-21 19:11:00,419366
FRF,FRF,2019-01-05 04:17:00,560729
XCD,XCD,2005-12-26 01:27:00,318633
XCD,XCD,2002-09-06 14:03:00,515107
SHP,SHP,2019-08-03 01:08:00,218036
WST,WST,2010-01-15 22:11:00,148825
ITL,ITL,2010-09-30 17:49:00,214118
STD,STD,2004-07-11 22:52:00,495581
SAR,SAR,2006-03-01 14:35:00,295168
XOF,XOF,2018-09-23 08:41:00,354671
SCR,SCR,2012-08-16 14:58:00,580751
SLL,SLL,2019-01-09 00:41:00,943727
SGD,SGD,2019-12-05 03:17:00,28615
SKK,SKK,2015-11-01 23:38:00,314900
SIT,SIT,2019-02-05 07:17:00,763814
SBD,SBD,2009-12-06 10:06:00,39382
SOS,SOS,2016-11-26 22:02:00,417664
ZAR,ZAR,2001-06-18 03:26:00,858206
ESP,ESP,2014-02-15 19:26:00,514371
LKR,LKR,2016-11-27 23:30:00,951122
SDP,SDP,2017-10-17 07:15:00,979210
SRG,SRG,2002-08-27 00:31:00,288940
NOK,NOK,2013-11-11 17:48:00,3301
SZL,SZL,2017-05-23 21:40:00,811504
SEK,SEK,2018-10-16 02:17:00,522918
CHF,CHF,2004-11-26 14:29:00,555746
SYP,SYP,2013-07-23 01:16:00,388574
TWD,TWD,2017-01-29 23:38:00,568190
TJR,TJR,2009-04-17 16:34:00,163532
TZS,TZS,2005-02-27 06:11:00,133407
THB,THB,2009-08-23 07:24:00,246269
XOF,XOF,2001-11-17 09:28:00,230824
NZD,NZD,2009-07-25 21:20:00,105618
TOP,TOP,2000-06-29 17:59:00,630615
TTD,TTD,2017-03-03 16:49:00,528255
TND,TND,2004-12-19 16:10:00,965171
TRL,TRL,2006-12-26 21:12:00,146632
TMM,TMM,2010-05-09 18:17:00,956749
USD,USD,2006-10-07 07:38:00,649268
AUD,AUD,2015-02-23 06:27:00,356419
UGX,UGX,2012-04-20 22:11:00,899119
UAH,UAH,2017-07-18 02:59:00,170979
AED,AED,2019-06-04 06:57:00,194221
GBP,GBP,2003-03-13 11:09:00,403365
USD,USD,2012-04-11 16:01:00,47393
USD,USD,2004-01-18 09:18:00,99418
UYU,UYU,2015-11-23 10:28:00,998939
UZS,UZS,2006-09-30 05:42:00,620018
VUV,VUV,2001-07-08 10:10:00,783860
VEB,VEB,2004-02-06 19:00:00,681963
VND,VND,2010-07-19 01:24:00,597241
USD,USD,2004-04-27 12:39:00,919017
USD,USD,2015-01-02 12:15:00,496076
XPF,XPF,2003-09-25 13:11:00,98191
MAD,MAD,2001-04-07 03:48:00,54912
YER,YER,2002-05-18 03:14:00,352646
YUN,YUN,2006-09-03 03:39:00,391921
ZRN,ZRN,2012-01-10 22:36:00,959026
ZMK,ZMK,2015-08-31 21:48:00,964130
WWW,WWW,2010-09-21 10:08:00,392591
PEN,PEN,2013-04-03 15:59:00,782286
PHP,PHP,2007-06-08 18:43:00,556882
NZD,NZD,2010-09-23 14:51:00,189963
PLN,PLN,2003-11-19 09:08:00,814560
PTE,PTE,2004-08-02 15:13:00,28348
USD,USD,2004-03-03 05:24:00,791071
QAR,QAR,2004-09-16 02:33:00,679892
FRF,FRF,2008-05-18 08:59:00,164566
ROL,ROL,2009-02-16 15:54:00,873282
RUR,RUR,2018-08-05 19:33:00,594019
RWF,RWF,2018-07-23 01:31:00,449402
XCD,XCD,2004-01-05 01:20:00,37009
FRF,FRF,2017-05-18 08:45:00,666087
XCD,XCD,2016-08-05 19:59:00,306752
XCD,XCD,2010-11-08 09:54:00,459764
SHP,SHP,2011-04-10 08:43:00,898076
WST,WST,2000-04-17 15:57:00,4636
ITL,ITL,2000-01-16 02:24:00,431238
STD,STD,2010-10-20 18:52:00,753866
SAR,SAR,2006-10-24 12:33:00,664472
XOF,XOF,2001-09-18 10:09:00,446015
SCR,SCR,2014-04-13 18:43:00,422545
SLL,SLL,2010-07-02 16:32:00,685213
SGD,SGD,2016-11-17 11:36:00,147472
SKK,SKK,2014-06-20 22:37:00,173605
SIT,SIT,2011-12-07 20:33:00,89902
SBD,SBD,2009-02-19 18:14:00,328972
SOS,SOS,2007-07-07 09:18:00,401642
ZAR,ZAR,2012-01-10 16:14:00,720997
ESP,ESP,2002-01-09 01:58:00,780270
LKR,LKR,2015-02-25 03:06:00,429822
SDP,SDP,2001-02-09 19:42:00,803090
SRG,SRG,2006-10-05 14:35:00,907561
NOK,NOK,2018-08-08 19:40:00,690781
SZL,SZL,2008-12-19 04:11:00,891384
SEK,SEK,2016-09-28 15:07:00,407142
CHF,CHF,2016-01-27 17:30:00,387332
SYP,SYP,2011-11-13 17:13:00,415935
TWD,TWD,2013-07-14 07:06:00,577656
TJR,TJR,2015-02-02 08:23:00,471338
TZS,TZS,2017-12-24 10:53:00,841252
THB,THB,2019-07-03 22:09:00,639303
XOF,XOF,2012-11-21 14:27:00,485180
NZD,NZD,2014-06-25 18:31:00,99017
TOP,TOP,2008-11-10 20:31:00,896594
TTD,TTD,2008-02-06 08:46:00,949636
TND,TND,2006-06-03 10:44:00,654516
TRL,TRL,2001-11-10 01:27:00,517925
TMM,TMM,2003-05-15 08:01:00,578869
USD,USD,2003-12-16 00:42:00,543859
AUD,AUD,2019-03-06 14:22:00,669188
UGX,UGX,2002-06-19 05:53:00,361416
UAH,UAH,2012-05-09 06:51:00,200447
AED,AED,2011-10-30 11:19:00,561961
GBP,GBP,2009-08-24 15:00:00,180480
USD,USD,2016-10-07 08:32:00,890472
USD,USD,2005-07-11 16:29:00,558593
UYU,UYU,2014-11-23 03:50:00,180098
UZS,UZS,2014-02-04 10:17:00,256064
VUV,VUV,2006-09-22 13:20:00,859154
VEB,VEB,2011-11-18 10:20:00,240031
VND,VND,2012-11-03 10:17:00,745092
USD,USD,2006-09-13 14:17:00,987211
USD,USD,2018-06-27 12:26:00,521597
XPF,XPF,2016-01-27 15:17:00,919331
MAD,MAD,2002-04-26 15:40:00,642245
YER,YER,2010-01-21 03:28:00,731242
YUN,YUN,2010-04-12 14:41:00,283711
ZRN,ZRN,2018-01-10 01:21:00,570987
ZMK,ZMK,2005-01-17 02:40:00,178999
WWW,WWW,2002-05-21 14:44:00,663593
PEN,PEN,2018-02-16 01:36:00,247284
PHP,PHP,2016-04-08 22:46:00,426642
NZD,NZD,2005-11-04 20:01:00,352217
PLN,PLN,2016-10-12 03:31:00,990206
PTE,PTE,2011-02-06 04:33:00,852074
USD,USD,2005-10-21 13:40:00,369482
QAR,QAR,2008-12-02 01:56:00,435610
FRF,FRF,2013-03-26 12:59:00,347782
ROL,ROL,2000-05-25 06:41:00,290136
RUR,RUR,2008-11-12 18:48:00,390837
RWF,RWF,2009-09-23 22:49:00,93638
XCD,XCD,2001-08-13 08:43:00,586044
FRF,FRF,2007-02-14 23:26:00,150459
XCD,XCD,2008-09-04 14:58:00,718470
XCD,XCD,2002-06-22 17:32:00,330923
SHP,SHP,2006-09-23 20:17:00,276096
WST,WST,2011-01-01 04:43:00,8858
ITL,ITL,2007-12-06 11:36:00,550392
STD,STD,2012-04-22 18:27:00,415715
SAR,SAR,2005-05-10 21:40:00,556636
XOF,XOF,2001-12-27 23:41:00,402401
SCR,SCR,2003-09-01 13:55:00,627106
SLL,SLL,2009-06-29 12:54:00,558525
SGD,SGD,2009-11-01 05:47:00,40002
SKK,SKK,2019-10-19 09:51:00,323279
SIT,SIT,2014-09-20 10:06:00,185947
SBD,SBD,2015-10-11 08:27:00,411940
SOS,SOS,2000-05-14 17:19:00,66840
ZAR,ZAR,2018-02-06 19:24:00,450990
ESP,ESP,2017-12-10 09:15:00,554701
LKR,LKR,2002-03-15 12:01:00,844543
SDP,SDP,2014-05-31 18:53:00,145724
SRG,SRG,2002-04-29 18:46:00,624292
NOK,NOK,2009-07-16 18:51:00,519759
SZL,SZL,2002-09-12 03:03:00,551585
SEK,SEK,2003-12-25 18:49:00,879802
CHF,CHF,2011-08-09 19:02:00,710266
SYP,SYP,2016-10-23 21:31:00,529674
TWD,TWD,2004-06-23 01:53:00,933242
TJR,TJR,2005-06-27 12:25:00,854952
TZS,TZS,2005-01-15 06:20:00,789273
THB,THB,2005-05-08 01:41:00,25783
XOF,XOF,2016-03-16 05:26:00,423320
NZD,NZD,2013-10-26 07:11:00,236455
TOP,TOP,2008-01-05 07:04:00,466264
TTD,TTD,2016-05-12 19:39:00,543086
TND,TND,2013-06-11 02:46:00,634193
TRL,TRL,2016-12-26 09:18:00,851783
TMM,TMM,2017-01-23 11:57:00,604256
USD,USD,2015-09-01 00:37:00,273783
AUD,AUD,2002-02-01 11:37:00,381783
UGX,UGX,2015-05-06 13:54:00,457597
UAH,UAH,2007-09-06 12:17:00,342964
AED,AED,2007-09-02 15:07:00,47870
GBP,GBP,2014-05-16 18:54:00,227237
USD,USD,2016-02-21 21:03:00,825313
USD,USD,2005-02-08 21:51:00,470935
UYU,UYU,2013-11-15 11:32:00,404304
UZS,UZS,2016-02-29 03:40:00,54277
VUV,VUV,2019-10-10 10:18:00,458922
VEB,VEB,2003-12-14 16:12:00,249828
VND,VND,2000-07-01 14:08:00,107937
USD,USD,2008-10-09 19:19:00,141021
USD,USD,2010-05-05 17:56:00,838409
XPF,XPF,2013-10-22 05:38:00,111864
MAD,MAD,2016-12-21 09:21:00,608422
YER,YER,2015-07-11 08:37:00,456903
YUN,YUN,2008-03-11 08:09:00,580325
ZRN,ZRN,2019-12-20 16:41:00,202840
ZMK,ZMK,2008-08-18 03:00:00,209534
WWW,WWW,2019-06-15 17:34:00,240067
PEN,PEN,2018-03-08 23:29:00,700102
PHP,PHP,2007-05-24 18:57:00,906053
NZD,NZD,2006-11-04 09:34:00,516794
PLN,PLN,2002-01-07 16:27:00,271537
PTE,PTE,2011-03-28 11:13:00,98137
USD,USD,2003-09-19 00:53:00,642444
QAR,QAR,2000-07-16 11:23:00,905494
FRF,FRF,2019-09-29 08:19:00,765432
ROL,ROL,2005-06-11 12:51:00,145048
RUR,RUR,2007-04-14 01:53:00,223817
RWF,RWF,2002-05-21 20:56:00,402612
XCD,XCD,2001-07-30 01:47:00,369166
FRF,FRF,2015-07-11 22:15:00,701442
XCD,XCD,2012-12-26 01:51:00,653877
XCD,XCD,2008-11-30 11:46:00,580369
SHP,SHP,2001-09-06 05:26:00,33986
WST,WST,2016-12-21 13:13:00,60227
ITL,ITL,2019-09-21 21:26:00,40350
STD,STD,2005-12-09 08:16:00,217118
SAR,SAR,2014-03-26 17:01:00,539729
XOF,XOF,2001-06-07 07:20:00,892948
SCR,SCR,2009-08-30 16:11:00,434509
SLL,SLL,2005-09-16 06:00:00,530692
SGD,SGD,2004-12-26 11:33:00,271026
SKK,SKK,2003-11-21 07:01:00,815343
SIT,SIT,2019-08-26 08:30:00,358129
SBD,SBD,2006-02-19 01:36:00,398868
SOS,SOS,2002-12-22 02:47:00,977081
ZAR,ZAR,2010-12-30 12:33:00,837808
ESP,ESP,2004-01-10 12:10:00,447293
LKR,LKR,2009-07-26 16:49:00,729309
SDP,SDP,2018-05-09 13:13:00,849526
SRG,SRG,2007-08-02 17:34:00,371021
NOK,NOK,2012-11-01 01:04:00,191548
SZL,SZL,2016-07-12 03:13:00,639781
SEK,SEK,2012-03-31 14:32:00,431681
CHF,CHF,2003-02-24 12:42:00,737238
SYP,SYP,2008-07-29 23:25:00,110103
TWD,TWD,2008-07-20 02:38:00,975494
TJR,TJR,2004-06-30 10:43:00,502063
TZS,TZS,2000-06-27 18:25:00,900907
THB,THB,2008-08-22 14:00:00,457908
XOF,XOF,2018-03-06 07:19:00,104726
NZD,NZD,2002-10-30 08:18:00,111320
TOP,TOP,2004-11-08 23:54:00,784602
TTD,TTD,2000-06-09 06:48:00,874559
TND,TND,2012-02-05 01:22:00,845072
TRL,TRL,2010-09-13 22:22:00,529545
TMM,TMM,2011-03-08 01:40:00,348621
USD,USD,2011-01-01 08:48:00,756121
AUD,AUD,2015-10-14 16:39:00,964983
UGX,UGX,2007-08-02 18:34:00,344786
UAH,UAH,2005-07-25 09:34:00,411180
AED,AED,2018-06-09 03:31:00,246755
GBP,GBP,2001-02-16 15:22:00,246591
USD,USD,2011-09-04 22:17:00,354850
USD,USD,2008-05-12 06:33:00,31248
UYU,UYU,2012-04-16 10:30:00,552360
UZS,UZS,2018-02-27 10:18:00,957385
VUV,VUV,2011-06-15 02:46:00,612944
VEB,VEB,2018-06-11 12:10:00,117329
VND,VND,2019-01-09 03:46:00,51728
USD,USD,2005-10-31 00:04:00,843497
USD,USD,2006-06-14 01:50:00,501307
XPF,XPF,2003-10-06 22:26:00,414401
MAD,MAD,2008-10-12 02:10:00,921133
YER,YER,2007-08-02 13:22:00,819684
YUN,YUN,2000-10-24 16:33:00,988128
ZRN,ZRN,2001-11-04 19:57:00,398953
ZMK,ZMK,2016-08-04 01:30:00,49661
WWW,WWW,2005-09-24 04:03:00,803033
PEN,PEN,2016-06-18 02:42:00,486328
PHP,PHP,2009-09-22 04:17:00,823544
NZD,NZD,2012-04-18 05:13:00,54519
PLN,PLN,2005-04-19 07:41:00,318449
PTE,PTE,2002-03-28 18:34:00,813490
USD,USD,2007-12-17 09:43:00,507577
QAR,QAR,2012-12-29 06:22:00,318388
FRF,FRF,2004-12-13 18:44:00,918657
ROL,ROL,2001-04-08 07:17:00,916543
RUR,RUR,2007-07-28 10:31:00,323001
RWF,RWF,2008-09-16 14:38:00,806113
XCD,XCD,2015-02-21 08:42:00,669561
FRF,FRF,2006-12-22 17:48:00,647771
XCD,XCD,2012-07-16 22:27:00,146037
XCD,XCD,2011-08-16 01:53:00,287245
SHP,SHP,2005-10-25 01:19:00,768500
WST,WST,2013-01-03 01:12:00,279885
ITL,ITL,2018-01-12 01:26:00,810226
STD,STD,2010-02-13 09:53:00,763583
SAR,SAR,2013-10-03 09:58:00,937991
XOF,XOF,2015-02-24 04:37:00,779260
SCR,SCR,2012-02-01 07:59:00,100668
SLL,SLL,2014-03-03 05:29:00,688007
SGD,SGD,2009-02-28 23:11:00,656371
SKK,SKK,2010-11-06 06:45:00,759787
SIT,SIT,2003-08-11 19:35:00,548837
SBD,SBD,2005-07-07 16:24:00,675990
SOS,SOS,2006-11-26 05:35:00,347088
ZAR,ZAR,2011-01-09 18:15:00,967737
ESP,ESP,2011-09-06 23:14:00,14531
LKR,LKR,2000-11-03 17:20:00,368960
SDP,SDP,2003-01-24 06:54:00,553173
SRG,SRG,2007-03-27 02:30:00,727602
NOK,NOK,2009-10-29 10:36:00,52307
SZL,SZL,2008-01-22 21:55:00,483337
SEK,SEK,2017-04-20 15:52:00,685756
CHF,CHF,2019-05-11 02:56:00,455557
SYP,SYP,2005-02-04 10:48:00,173178
TWD,TWD,2004-02-26 23:35:00,385927
TJR,TJR,2012-06-20 21:42:00,380976
TZS,TZS,2008-05-27 23:58:00,83629
THB,THB,2010-08-13 19:52:00,569278
XOF,XOF,2009-09-03 11:34:00,987865
NZD,NZD,2010-10-03 13:09:00,821349
TOP,TOP,2014-11-13 01:10:00,863325
TTD,TTD,2009-06-29 23:45:00,927869
TND,TND,2006-04-01 05:46:00,190919
TRL,TRL,2006-03-24 21:03:00,187470
TMM,TMM,2009-07-31 19:31:00,609083
USD,USD,2001-07-20 02:38:00,440383
AUD,AUD,2011-02-10 05:46:00,609288
UGX,UGX,2008-10-22 13:52:00,44504
UAH,UAH,2003-04-27 13:06:00,889462
AED,AED,2010-03-17 12:33:00,806276
GBP,GBP,2008-11-02 21:48:00,590622
USD,USD,2008-04-16 12:02:00,394807
USD,USD,2008-02-27 03:16:00,9179
UYU,UYU,2016-12-10 00:09:00,908988
UZS,UZS,2013-09-28 20:04:00,702893
VUV,VUV,2000-03-31 14:13:00,424037
VEB,VEB,2011-06-19 22:02:00,815598
VND,VND,2019-01-15 01:54:00,670640
USD,USD,2000-05-19 05:43:00,481299
USD,USD,2017-06-21 16:42:00,654565
XPF,XPF,2002-04-05 01:16:00,226718
MAD,MAD,2012-02-09 07:45:00,664508
YER,YER,2001-12-11 09:07:00,966884
YUN,YUN,2017-02-09 15:37:00,487520
ZRN,ZRN,2005-05-16 21:42:00,725855
ZMK,ZMK,2002-04-23 12:07:00,492340
WWW,WWW,2012-10-17 16:38:00,686090
PEN,PEN,2004-06-20 22:01:00,570383
PHP,PHP,2015-04-22 23:05:00,752261
NZD,NZD,2011-04-10 13:59:00,698373
PLN,PLN,2004-12-17 10:41:00,218247
PTE,PTE,2014-03-29 04:00:00,618644
USD,USD,2016-12-18 14:15:00,106615
QAR,QAR,2015-10-06 16:44:00,657889
FRF,FRF,2006-05-10 11:49:00,389343
ROL,ROL,2013-01-10 06:41:00,101745
RUR,RUR,2010-06-03 14:27:00,749288
RWF,RWF,2003-06-13 10:01:00,538824
XCD,XCD,2007-09-02 09:41:00,396862
FRF,FRF,2015-04-03 07:18:00,925685
XCD,XCD,2010-03-17 20:26:00,745231
XCD,XCD,2004-01-18 04:02:00,567480
SHP,SHP,2011-04-29 16:00:00,342221
WST,WST,2003-11-30 05:58:00,149435
ITL,ITL,2005-01-23 14:46:00,471715
STD,STD,2008-06-12 09:43:00,441676
SAR,SAR,2006-06-05 17:23:00,379675
XOF,XOF,2006-12-13 12:10:00,615539
SCR,SCR,2002-07-07 20:37:00,484565
SLL,SLL,2014-08-26 08:50:00,696452
SGD,SGD,2000-03-23 10:06:00,87182
SKK,SKK,2009-10-31 18:07:00,3879
SIT,SIT,2015-09-10 15:22:00,95079
SBD,SBD,2015-10-26 20:46:00,395409
SOS,SOS,2000-07-04 08:13:00,619615
ZAR,ZAR,2000-02-07 20:22:00,324223
ESP,ESP,2014-05-18 12:18:00,347142
LKR,LKR,2017-10-12 21:46:00,975159
SDP,SDP,2007-06-12 17:27:00,108846
SRG,SRG,2018-08-19 03:44:00,150120
NOK,NOK,2012-08-04 05:08:00,263350
SZL,SZL,2015-10-05 22:00:00,467525
SEK,SEK,2003-04-11 12:21:00,67539
CHF,CHF,2019-03-19 08:06:00,625957
SYP,SYP,2011-04-30 11:05:00,795244
TWD,TWD,2012-01-18 12:23:00,696959
TJR,TJR,2009-12-15 16:34:00,373913
TZS,TZS,2010-10-17 20:56:00,827974
THB,THB,2019-11-19 01:10:00,953100
XOF,XOF,2009-10-10 19:35:00,758775
NZD,NZD,2007-01-26 02:35:00,237625
TOP,TOP,2002-09-06 18:54:00,349901
TTD,TTD,2002-07-22 07:57:00,814902
TND,TND,2017-09-18 23:27:00,315834
TRL,TRL,2008-12-26 15:35:00,914042
TMM,TMM,2016-05-16 13:01:00,125347
USD,USD,2004-04-28 05:10:00,493387
AUD,AUD,2007-04-05 20:05:00,393751
UGX,UGX,2005-08-04 18:00:00,569175
UAH,UAH,2012-04-29 10:44:00,898329
AED,AED,2007-09-09 20:44:00,821347
GBP,GBP,2013-07-24 02:30:00,393234
USD,USD,2012-09-14 20:39:00,623842
USD,USD,2016-09-13 02:47:00,474302
UYU,UYU,2019-10-31 12:32:00,737008
UZS,UZS,2017-11-24 22:30:00,675639
VUV,VUV,2000-07-25 05:44:00,82051
VEB,VEB,2016-06-17 00:26:00,205639
VND,VND,2014-03-17 01:16:00,140810
USD,USD,2000-06-30 17:06:00,993428
USD,USD,2004-08-10 23:21:00,481848
XPF,XPF,2016-04-25 09:38:00,461974
MAD,MAD,2012-09-01 20:02:00,920031
YER,YER,2019-01-06 18:31:00,445954
YUN,YUN,2001-09-08 18:55:00,62175
